DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-10-23 15:18:00,9,18,0,1018.056,77.372,9,118,1062,0,0,1.556,6.944
2025-10-23 15:18:02,9,18,0,1019.444,58.868,9,118,1062,0,0,1.5,7
2025-10-23 15:18:04,9,17,0,1014.647,46.932,8.5,118,1003,0,0,1.706,7.529
2025-10-23 15:18:06,9,18,0,1016.833,58.274,9,118,1062,0,0,1.444,7.333
2025-10-23 15:18:08,9,17,0,997.176,72.32,8.5,118,1003,0,0,1.647,8.176
2025-10-23 15:18:10,9,18,0,1006.778,70.13,9,118,1062,0,0,1.611,7.778
2025-10-23 15:18:12,9,19,0,990.737,60.419,9.5,118,1121,0,0,1.842,7.895
2025-10-23 15:18:14,9,19,0,1010,63.378,9.5,118,1121,0,0,1.526,7.158
2025-10-23 15:18:16,12,22,0,991.864,70.425,11,118,1298,0,0,1.409,6.955
2025-10-23 15:18:18,12,24,0,1004.5,59.953,12,118,1416,0,0,1.625,7.708
2025-10-23 15:18:20,12,22,0,1012.364,63.513,11,118,1298,0,0,1.682,7.636
2025-10-23 15:18:22,12,11,0,1012.182,61.697,5.5,118,649,0,0,1.909,7.545
2025-10-23 15:18:24,12,25,0,1018.32,85.061,12.5,118,1475,0,0,1.56,7.36
2025-10-23 15:18:26,12,23,0,984.913,62.946,11.5,118,1357,0,0,1.478,6.652
2025-10-23 15:18:28,12,25,0,994.48,71.612,12.5,118,1475,0,0,1.48,7.08
2025-10-23 15:18:30,12,26,0,997.769,68.174,13,118,1534,0,0,1.615,6.731
2025-10-23 15:18:32,12,24,0,1000.292,72.892,12,118,1416,0,0,1.542,6.708
2025-10-23 15:18:34,12,24,0,1012,75.125,12,118,1416,0,0,1.583,6.458
2025-10-23 15:18:36,15,24,0,1018.708,67.031,12,118,1416,0,0,1.667,6.75
2025-10-23 15:18:38,15,28,0,1016.107,58.912,14,118,1652,0,0,1.607,6.5
2025-10-23 15:18:40,15,31,0,1016.581,57.159,15.5,118,1829,0,0,1.516,6.548
2025-10-23 15:18:42,15,30,0,1000.167,71.409,15,118,1770,0,0,1.3,6.567
2025-10-23 15:18:44,15,31,0,1012.871,62.064,15.5,118,1829,0,0,1.484,6.903
2025-10-23 15:18:46,15,29,0,993.655,68.976,14.5,118,1711,0,0,1.379,7.069
2025-10-23 15:18:48,15,29,0,1004.138,57.215,14.5,118,1711,0,0,1.724,7
2025-10-23 15:18:50,15,29,0,993.69,65.63,14.5,118,1711,0,0,1.31,6.414
2025-10-23 15:18:52,15,33,0,999.515,63.977,16.5,118,1947,0,0,1.667,7.455
2025-10-23 15:18:55,15,22,0,992.773,50.882,11,118,1298,0,0,1.409,7.455
2025-10-23 15:18:57,18,29,0,987.517,76.645,14.5,118,1711,0,0,1.483,92.621
2025-10-23 15:18:59,18,37,0,1018.108,70.761,18.5,118,2183,0,0,1.595,7.081
2025-10-23 15:19:01,18,35,0,989.8,55.585,17.5,118,2065,0,0,1.543,6.486
2025-10-23 15:19:03,18,37,0,1006.378,64.761,18.5,118,2183,0,0,1.297,6.297
2025-10-23 15:19:05,18,37,0,1001.946,50.24,18.5,117.919,2181.5,0,0,1.243,6.27
2025-10-23 15:19:07,18,36,0,1000.611,70.008,18,118,2124,0,0,1.361,6.444
2025-10-23 15:19:09,18,35,0,1007.8,73.137,17.5,117.914,2063.5,0,0,1.314,6.286
2025-10-23 15:19:11,18,36,0,1012.306,62.989,18,118,2124,0,0,1.5,6.861
2025-10-23 15:19:13,18,35,0,1013.686,69.483,17.5,118,2065,0,0,1.629,7.086
2025-10-23 15:19:15,18,37,0,1003.351,70.738,18.5,118,2183,0,0,1.459,6.595
2025-10-23 15:19:17,21,35,0,996.943,55.17,17.5,118,2065,0,0,1.429,6.657
2025-10-23 15:19:19,21,42,0,997.762,71.542,21,118,2478,0,0,1.333,6.5
2025-10-23 15:19:21,21,42,0,999.476,62.503,21,118,2478,0,0,1.429,6.595
2025-10-23 15:19:23,21,42,0,1018.452,69.101,21,118,2478,0,0,1.238,6.262
2025-10-23 15:19:25,21,41,0,1009.317,59.343,20.5,117.927,2417.5,0,0,1.512,6.829
2025-10-23 15:19:27,21,42,0,1010.119,64.467,21,118,2478,0,0,1.214,6.119
2025-10-23 15:19:29,21,21,0,1001.524,57.456,10.5,118,1239,0,0,1.571,7.476
2025-10-23 15:19:31,21,41,0,1011.073,58.035,20.5,118,2419,0,0,1.463,6.463
2025-10-23 15:19:33,21,43,0,1016.558,71.124,21.5,118,2537,0,0,1.372,6.558
2025-10-23 15:19:35,21,40,0,984.425,64.596,20,118,2360,0,0,1.425,6.625
2025-10-23 15:19:37,21,43,0,1008,65.96,21.5,118,2537,0,0,1.372,6.186
2025-10-23 15:19:39,24,46,0,1007.283,72.946,23,118,2714,0,0,1.326,6.5
2025-10-23 15:19:41,24,47,0,977.085,67.425,23.5,118,2773,0,0,1.383,6.447
2025-10-23 15:19:43,24,47,0,1013.128,69.59,23.5,118,2773,0,0,1.298,6.191
2025-10-23 15:19:45,24,48,0,1014.083,74.601,24,118,2832,0,0,1.354,6.271
2025-10-23 15:19:47,24,49,0,984.898,64.453,24.5,118,2891,0,0,1.429,6.694
2025-10-23 15:19:49,24,49,0,998.02,68.298,24.5,118,2891,0,0,1.224,6.184
2025-10-23 15:19:51,24,49,0,1015.857,71.097,24.5,118,2891,0,0,1.306,6.408
2025-10-23 15:19:53,24,46,0,1000.674,68.511,23,118,2714,0,0,1.217,6.174
2025-10-23 15:19:55,24,48,0,1011.312,63.206,24,118,2832,0,0,1.396,6.667
2025-10-23 15:19:57,24,46,0,1001.5,59.718,23,118,2714,0,0,1.13,6.326
2025-10-23 15:19:59,27,51,0,1007.882,64.011,25.5,118,3009,0,0,1.431,6.843
2025-10-23 15:20:01,27,55,0,1005.236,65.265,27.5,117.945,3243.5,0,0,1.164,6.2
2025-10-23 15:20:03,27,14,0,1014.643,64.964,7,118,826,0,0,1.5,6.429
2025-10-23 15:20:05,27,54,0,1013.167,63.33,27,118,3186,0,0,1.352,6.426
2025-10-23 15:20:07,27,54,0,1001.704,58.795,27,118,3186,0,0,1.333,6.611
2025-10-23 15:20:09,27,53,0,989.377,77.822,26.5,118,3127,0,0,1.208,6.132
2025-10-23 15:20:11,27,55,0,1000.545,70.41,27.5,118,3245,0,0,1.309,6.382
2025-10-23 15:20:13,27,53,0,996.208,60.451,26.5,118,3127,0,0,1.208,6.321
2025-10-23 15:20:15,27,55,0,999.964,67.791,27.5,118,3245,0,0,1.236,6.345
2025-10-23 15:20:17,27,54,0,1016.204,71.258,27,118,3186,0,0,1.315,6.556
2025-10-23 15:20:19,30,53,0,1014.264,63.559,26.5,118,3127,0,0,1.208,6.358
2025-10-23 15:20:21,30,60,0,1004.067,73.576,30,118,3540,0,0,1.333,7.733
2025-10-23 15:20:23,30,60,0,1011.983,57.746,30,118,3540,0,0,1.117,6.017
2025-10-23 15:20:25,30,60,0,1010.217,63.336,30,118,3540,0,0,1.133,6.45
2025-10-23 15:20:27,30,61,0,1003.148,60.144,30.5,118,3599,0,0,1.164,6.41
2025-10-23 15:20:29,30,59,0,1006.288,59.588,29.5,118,3481,0,0,1.305,6.373
2025-10-23 15:20:31,30,60,0,996.167,48.401,30,118,3540,0,0,1.167,6.25
2025-10-23 15:20:33,30,58,0,1016.776,74.102,29,118,3422,0,0,1.362,6.897
2025-10-23 15:20:36,30,62,0,989.71,64.74,31,118,3658,0,0,1.113,6.065
2025-10-23 15:20:38,30,60,0,1002.367,55.244,30,118,3540,0,0,1.167,6.467
2025-10-23 15:20:40,33,59,0,1006.915,70.271,29.5,118,3481,0,0,1.136,6.661
2025-10-23 15:20:42,33,61,0,1014.426,56.747,30.5,118,3599,0,0,1.115,6.393
2025-10-23 15:20:44,33,65,0,1012.123,63.195,32.5,118,3835,0,0,1.138,6.4
2025-10-23 15:20:46,33,68,0,1002.221,59.706,34,118,4012,0,0,1.074,6.471
2025-10-23 15:20:48,33,63,0,1012.73,68.564,31.5,118,3717,0,0,1.127,6.19
2025-10-23 15:20:50,33,66,0,997.515,74.326,33,118,3894,0,0,1.076,6.318
2025-10-23 15:20:52,33,65,0,1004.031,64.058,32.5,117.954,3833.5,0,0,1.262,6.585
2025-10-23 15:20:54,33,64,0,1003.719,59.856,32,118,3776,0,0,1.266,6.719
2025-10-23 15:20:56,33,63,0,1006.349,65.635,31.5,118,3717,0,0,1.063,6.286
2025-10-23 15:20:58,33,66,0,1017.621,69.861,33,118,3894,0,0,1.091,6.227
2025-10-23 15:21:00,36,65,0,1007.292,73.277,32.5,118,3835,0,0,1.046,5.785
2025-10-23 15:21:02,36,72,0,1007.944,59.806,36,118,4248,0,0,1.111,6.194
2025-10-23 15:21:04,36,74,0,1011.176,66.695,37,118,4366,0,0,1.176,6.176
2025-10-23 15:21:06,36,70,0,1009.186,62.462,35,118,4130,0,0,1.157,6.629
2025-10-23 15:21:08,36,73,0,1004.11,60.888,36.5,117.959,4305.5,0,0,1.164,6.589
2025-10-23 15:21:10,36,35,0,1032.429,65.404,17.5,118,2065,0,0,1.343,40.286
2025-10-23 15:21:12,36,70,0,1002.086,62.437,35,118,4130,0,0,1.086,6.086
2025-10-23 15:21:14,36,71,0,1003.592,71.241,35.5,118,4189,0,0,1.141,6.085
2025-10-23 15:21:16,36,72,0,1011.347,71.665,36,118,4248,0,0,1.125,6.069
2025-10-23 15:21:18,36,72,0,1002.764,66.598,36,118,4248,0,0,1.167,6.278
2025-10-23 15:21:20,36,71,0,998.394,65.365,35.5,118,4189,0,0,1.127,6.113
2025-10-23 15:21:22,39,75,0,1005.427,62.866,37.5,118,4425,0,0,1.12,6.107
2025-10-23 15:21:24,39,79,0,1004.557,65.306,39.5,118,4661,0,0,1.215,6.215
2025-10-23 15:21:26,39,79,0,1006.684,57.88,39.5,118,4661,0,0,1.203,6.646
2025-10-23 15:21:28,39,75,0,1001.653,67.639,37.5,118,4425,0,0,1.013,5.733
2025-10-23 15:21:30,39,76,0,1009.934,60.083,38,118,4484,0,0,1.105,6.5
2025-10-23 15:21:32,39,78,0,1014.256,64.236,39,118,4602,0,0,0.885,5.41
2025-10-23 15:21:34,39,79,0,998.051,54.278,39.5,118,4661,0,0,1.038,6.595
2025-10-23 15:21:36,39,77,0,1012.325,69.104,38.5,117.961,4541.5,0,0,0.935,5.481
2025-10-23 15:21:38,39,76,0,1013.974,72.172,38,118,4484,0,0,1.092,6.171
2025-10-23 15:21:40,39,80,0,1001.075,75.585,40,118,4720,0,0,1.025,6.487
2025-10-23 15:21:43,42,81,0,999.988,53.232,40.5,118,4779,0,0,1.16,6.42
2025-10-23 15:21:45,42,83,0,1005.169,72.716,41.5,118,4897,0,0,0.988,5.831
2025-10-23 15:21:47,42,83,0,998.169,71.683,41.5,118,4897,0,0,1.169,6.265
2025-10-23 15:21:49,42,83,0,1016.855,67.7,41.5,118,4897,0,0,1.108,6.181
2025-10-23 15:21:51,42,84,0,1013.31,69.785,42,118,4956,0,0,1.179,6.143
2025-10-23 15:21:53,42,80,0,1009.312,74.941,40,118,4720,0,0,1.163,6.463
2025-10-23 15:21:55,42,86,0,996.163,60.141,43,117.965,5072.5,0,0,1.151,6.209
2025-10-23 15:21:57,42,82,0,1000.683,68.238,41,118,4838,0,0,1.085,6.512
2025-10-23 15:21:59,42,84,0,1022.405,59.175,42,118,4956,0,0,1.143,6.762
2025-10-23 15:22:01,42,85,0,1000.906,62.562,42.5,118,5015,0,0,1.129,6.494
2025-10-23 15:22:03,45,87,0,1003.598,68.766,43.5,118,5133,0,0,1.195,6.287
2025-10-23 15:22:05,45,90,0,1021.678,67.908,45,118,5310,0,0,1.044,6.3
2025-10-23 15:22:07,45,90,0,1005.122,59.823,45,118,5310,0,0,1.067,6.278
2025-10-23 15:22:09,45,88,0,1023.42,65.6,44,117.932,5189,0,0,1.102,6.909
2025-10-23 15:22:11,45,86,0,1001.605,73.583,43,118,5074,0,0,1.093,6.058
2025-10-23 15:22:13,45,91,0,1018.352,66.632,45.5,118,5369,0,0,1.022,6.143
2025-10-23 15:22:15,45,90,0,995.6,64.461,45,118,5310,0,0,0.989,5.967
2025-10-23 15:22:17,45,20,0,996.45,70.093,10,118,1180,0,0,0.8,5.55
2025-10-23 15:22:19,45,89,0,996.607,65.879,44.5,118,5251,0,0,0.978,5.742
2025-10-23 15:22:21,45,92,0,996.087,61.003,46,118,5428,0,0,1.043,6.283
2025-10-23 15:22:23,45,90,0,1014.444,53.711,45,117.967,5308.5,0,0,1.011,6.056
2025-10-23 15:22:25,48,92,0,1004.446,65.654,46,118,5428,0,0,0.783,5.141
2025-10-23 15:22:27,48,95,0,992.726,61.316,47.5,118,5605,0,0,0.874,5.568
2025-10-23 15:22:29,48,97,0,1011.639,61.068,48.5,118,5723,0,0,0.938,5.907
2025-10-23 15:22:31,48,94,0,1009.064,68.049,47,117.968,5544.5,0,0,1.074,6.277
2025-10-23 15:22:33,48,96,0,1006.177,64.849,48,118,5664,0,0,1.104,6.26
2025-10-23 15:22:35,48,95,0,1007.042,59.724,47.5,118,5605,0,0,1.042,6.158
2025-10-23 15:22:37,48,98,0,1007.786,64.046,49,118,5782,0,0,0.98,6.041
2025-10-23 15:22:39,48,97,0,1002.351,65.699,48.5,118,5723,0,0,1.072,6.124
2025-10-23 15:22:41,48,93,0,1001.645,64.116,46.5,118,5487,0,0,0.925,6.806
2025-10-23 15:22:43,48,96,0,1011.729,66.302,48,118,5664,0,0,1.104,7.729
2025-10-23 15:22:45,51,100,0,1006.52,70.706,50,118,5900,0,0,0.82,5.06
2025-10-23 15:22:47,51,99,0,1014.475,63.59,49.5,118,5841,0,0,0.909,6.071
2025-10-23 15:22:49,51,102,0,1001.882,64.5,51,118,6018,0,0,0.922,6.069
2025-10-23 15:22:51,51,49,0,1020.673,70.582,24.5,117.939,2889.5,0,0,1,6.469
2025-10-23 15:22:53,51,102,0,1008.882,74.723,51,118,6018,0,0,1.088,5.931
2025-10-23 15:22:55,51,102,0,996.794,53.72,51,117.971,6016.5,0,0,1.039,6.069
2025-10-23 15:22:57,51,101,0,1012.416,66.542,50.5,118,5959,0,0,1.099,6.386
2025-10-23 15:22:59,51,100,0,1011.98,57.631,50,118,5900,0,0,1.06,6.35
2025-10-23 15:23:01,51,103,0,1015.583,63.845,51.5,118,6077,0,0,1.078,6.272
2025-10-23 15:23:03,51,100,0,1002.39,66.252,50,118,5900,0,0,0.99,5.95
2025-10-23 15:23:05,54,102,0,1012.637,58.51,51,118,6018,0,0,0.912,6.206
2025-10-23 15:23:07,54,107,0,1006.738,76.447,53.5,118,6313,0,0,0.963,5.692
2025-10-23 15:23:09,54,107,0,1010.495,68.237,53.5,118,6313,0,0,1.103,6.15
2025-10-23 15:23:11,54,108,0,1000.62,72.878,54,118,6372,0,0,0.991,6.019
2025-10-23 15:23:13,54,108,0,1004.287,64.118,54,118,6372,0,0,1.019,6
2025-10-23 15:23:15,54,105,0,1004.943,57.747,52.5,118,6195,0,0,1.029,6.143
2025-10-23 15:23:17,54,109,0,1010.853,70.026,54.5,118,6431,0,0,1.064,6.486
2025-10-23 15:23:19,54,108,0,1008.204,73.197,54,118,6372,0,0,1.009,6.185
2025-10-23 15:23:21,54,106,0,1007.858,62.302,53,118,6254,0,0,1.075,6.292
2025-10-23 15:23:24,54,77,0,1007.221,53.4,38.5,117.961,4541.5,0,0,1.065,6.545
2025-10-23 15:23:26,57,108,0,1005.241,63.809,54,118,6372,0,0,1.111,6.454
2025-10-23 15:23:28,57,116,0,997.983,72.09,58,118,6844,0,0,1.086,6.276
2025-10-23 15:23:30,57,113,0,1006.912,66.516,56.5,118,6667,0,0,1.044,6.035
2025-10-23 15:23:32,57,108,0,1013.12,64.233,54,118,6372,0,0,1.046,6.278
2025-10-23 15:23:34,57,112,0,1008.5,71.372,56,118,6608,0,0,1.027,6.393
2025-10-23 15:23:36,57,116,0,1002.672,63.796,58,118,6844,0,0,0.966,6.284
2025-10-23 15:23:38,57,115,0,1005.043,71.891,57.5,118,6785,0,0,1.07,6.409
2025-10-23 15:23:40,57,113,0,1002.389,70.466,56.5,118,6667,0,0,0.982,6.23
2025-10-23 15:23:42,57,112,0,1016.08,75.774,56,118,6608,0,0,0.955,5.955
2025-10-23 15:23:44,57,115,0,1009.93,62.28,57.5,118,6785,0,0,0.974,6.096
2025-10-23 15:23:46,57,112,0,1009.321,70.756,56,118,6608,0,0,1.054,6.295
2025-10-23 15:23:48,60,118,0,1005.508,62.986,59,118,6962,0,0,1.068,6.178
2025-10-23 15:23:50,60,122,0,1014.107,65.082,61,118,7198,0,0,0.918,5.967
2025-10-23 15:23:52,60,118,0,1007.89,65.839,59,118,6962,0,0,1.059,6.186
2025-10-23 15:23:54,60,118,0,1003.746,68.532,59,118,6962,0,0,1.271,7.966
2025-10-23 15:23:56,60,118,0,1023.314,65.233,59,117.975,6960.5,0,0,1.161,8.288
2025-10-23 15:23:58,60,61,0,1000.082,59.054,30.5,118,3599,0,0,1.18,8
2025-10-23 15:24:00,60,120,0,1011.842,62.725,60,118,7080,0,0,10.025,17.05
2025-10-23 15:24:02,60,117,0,1014.085,70.622,58.5,118,6903,0,0,1.145,7.573
2025-10-23 15:24:04,60,119,0,998.798,57.526,59.5,118,7021,0,0,1.101,7.714
2025-10-23 15:24:06,60,121,0,1003.479,55.037,60.5,118,7139,0,0,1.174,7.934
2025-10-23 15:24:08,63,124,0,1004.435,71.78,62,118,7316,0,0,1.129,7.782
2025-10-23 15:24:10,63,125,0,997.008,63.8,62.5,118,7375,0,0,1.16,7.512
2025-10-23 15:24:12,63,123,0,1005.545,68.767,61.5,118,7257,0,0,1.195,7.154
2025-10-23 15:24:14,63,125,0,1015.112,63.644,62.5,118,7375,0,0,1.144,7.216
2025-10-23 15:24:16,63,125,0,1002.08,66.206,62.5,118,7375,0,0,1.288,8.344
2025-10-23 15:24:18,63,125,0,1005.824,69.568,62.5,118,7375,0,0,1.16,8.224
2025-10-23 15:24:20,63,123,0,1008.724,66.373,61.5,118,7257,0,0,1.244,8.691
2025-10-23 15:24:22,63,124,0,1012.008,65.146,62,118,7316,0,0,1.242,8.129
2025-10-23 15:24:24,63,126,0,1006.619,64.55,63,118,7434,0,0,1.294,8.762
2025-10-23 15:24:26,63,126,0,1009.873,62.817,63,118,7434,0,0,1.254,8.333
2025-10-23 15:24:28,66,128,0,1008.25,63.693,64,118,7552,0,0,1.219,7.977
2025-10-23 15:24:30,66,131,0,1010.427,69.519,65.5,118,7729,0,0,1.252,8.412
2025-10-23 15:24:32,66,66,0,1001.621,73.183,33,118,3894,0,0,1.152,7.561
2025-10-23 15:24:34,66,132,0,1006.053,66.523,66,118,7788,0,0,1.076,8.197
2025-10-23 15:24:36,66,130,0,1010.362,66.089,65,117.977,7668.5,0,0,1.231,8.569
2025-10-23 15:24:38,66,133,0,1002.346,68.661,66.5,118,7847,0,0,1.233,8.301
2025-10-23 15:24:40,66,130,0,1006.269,61.174,65,118,7670,0,0,1.185,8.354
2025-10-23 15:24:42,66,130,0,1010.292,60.683,65,118,7670,0,0,1.054,7.723
2025-10-23 15:24:44,66,134,0,1010.828,63.415,67,118,7906,0,0,1.134,7.47
2025-10-23 15:24:46,66,130,0,1004.746,65.91,65,118,7670,0,0,1.262,9.031
2025-10-23 15:24:48,66,130,0,1012.377,60.245,65,118,7670,0,0,1.177,8.062
2025-10-23 15:24:50,69,141,0,1003.156,69.043,70.5,118,8319,0,0,1.17,8.66
2025-10-23 15:24:52,69,138,0,1012.92,74.67,69,118,8142,0,0,1.116,7.957
2025-10-23 15:24:54,69,131,0,1014.756,67.544,65.5,118,7729,0,0,1.16,7.878
2025-10-23 15:24:56,69,136,0,1012.824,60.813,68,118,8024,0,0,1.11,7.199
2025-10-23 15:24:58,69,135,0,1012.911,67.817,67.5,118,7965,0,0,1.104,7.556
2025-10-23 15:25:00,69,137,0,1012.153,66.274,68.5,118,8083,0,0,0.971,6.905
2025-10-23 15:25:02,69,137,0,1008.876,69.827,68.5,118,8083,0,0,1.029,6.978
2025-10-23 15:25:05,69,105,0,1000.952,64.072,52.5,118,6195,0,0,1.076,7.095
2025-10-23 15:25:07,69,138,0,1000.739,63.031,69,118,8142,0,0,0.862,6.522
2025-10-23 15:25:09,69,140,0,1004.229,64.71,70,118,8260,0,0,1.114,7.164
2025-10-23 15:25:11,72,137,0,1004.401,59.006,68.5,118,8083,0,0,0.927,6.803
2025-10-23 15:25:13,72,146,0,1001.582,65.137,73,118,8614,0,0,1.103,7.897
2025-10-23 15:25:15,72,142,0,1011.5,63.42,71,118,8378,0,0,1.106,7.69
2025-10-23 15:25:17,72,142,0,1007.141,74.98,71,118,8378,0,0,1.049,7.246
2025-10-23 15:25:19,72,145,0,1011.207,65.666,72.5,118,8555,0,0,1.048,7.09
2025-10-23 15:25:21,72,144,0,1000.382,65.453,72,118,8496,0,0,1.021,7.132
2025-10-23 15:25:23,72,141,0,1016.213,64.964,70.5,117.957,8316,0,0,0.929,6.128
2025-10-23 15:25:25,72,141,0,1006.837,64.187,70.5,118,8319,0,0,0.965,6.426
2025-10-23 15:25:27,72,142,0,1012.239,66.884,71,118,8378,0,0,0.979,6.472
2025-10-23 15:25:29,72,145,0,1005.738,61.402,72.5,118,8555,0,0,0.993,6.717
2025-10-23 15:25:31,75,149,0,1005.993,65.59,74.5,118,8791,0,0,1.034,6.597
2025-10-23 15:25:33,75,146,0,1014.411,57.98,73,118,8614,0,0,0.986,6.199
2025-10-23 15:25:35,75,151,0,996.881,66.486,75.5,118,8909,0,0,1.007,6.457
2025-10-23 15:25:37,75,146,0,1016.158,66.994,73,118,8614,0,0,0.966,6.308
2025-10-23 15:25:39,75,73,0,1009.836,60.973,36.5,118,4307,0,0,1.068,6.219
2025-10-23 15:25:41,75,152,0,1013.625,66.831,76,118,8968,0,0,0.967,6.349
2025-10-23 15:25:43,75,148,0,1009.122,65.419,74,117.98,8730.5,0,0,0.98,6.365
2025-10-23 15:25:45,75,146,0,1007.753,64.402,73,117.959,8611,0,0,0.986,6.274
2025-10-23 15:25:47,75,149,0,1003.168,58.92,74.5,118,8791,0,0,1,6.859
2025-10-23 15:25:49,75,150,0,1011.427,62.55,75,118,8850,0,0,0.907,5.773
2025-10-23 15:25:51,78,150,0,1016.2,59.587,75,118,8850,0,0,0.913,6.207
2025-10-23 15:25:53,78,155,0,995.226,67.527,77.5,117.981,9143.5,0,0,0.929,6.245
2025-10-23 15:25:55,78,154,0,1007.435,64.853,77,118,9086,0,0,0.961,6.455
2025-10-23 15:25:57,78,154,0,1012.87,64.967,77,118,9086,0,0,0.909,6.201
2025-10-23 15:25:59,78,154,0,1015.247,66.685,77,118,9086,0,0,0.89,6.253
2025-10-23 15:26:01,78,157,0,1014.796,70.28,78.5,118,9263,0,0,0.975,7.006
2025-10-23 15:26:03,78,153,0,1007.98,64.382,76.5,118,9027,0,0,0.928,7.275
2025-10-23 15:26:05,78,154,0,1004.701,65.996,77,118,9086,0,0,1.071,7.773
2025-10-23 15:26:07,78,155,0,1008.684,64.236,77.5,118,9145,0,0,1.084,8.303
2025-10-23 15:26:09,78,159,0,999.44,63.514,79.5,118,9381,0,0,1.057,7.465
2025-10-23 15:26:12,81,151,0,1005.94,66.541,75.5,117.98,8907.5,0,0,0.94,7.781
2025-10-23 15:26:14,81,161,0,999.087,62.884,80.5,117.981,9497.5,0,0,7.801,14.764
2025-10-23 15:26:16,81,161,0,1000.677,70.955,80.5,118,9499,0,0,1.112,8.068
2025-10-23 15:26:18,81,162,0,1012.938,63.087,81,118,9558,0,0,0.926,7.778
2025-10-23 15:26:20,81,162,0,1000.623,62.111,81,118,9558,0,0,1.019,7.549
2025-10-23 15:26:22,81,161,0,1002.081,60.894,80.5,118,9499,0,0,1.043,7.745
2025-10-23 15:26:24,81,161,0,999.143,63.468,80.5,118,9499,0,0,1,7.596
2025-10-23 15:26:26,81,161,0,1013.385,59.116,80.5,118,9499,0,0,1.075,7.988
2025-10-23 15:26:28,81,163,0,1009.969,66.039,81.5,118,9617,0,0,0.988,7.515
2025-10-23 15:26:30,81,162,0,1002.654,64.345,81,118,9558,0,0,0.951,7.574
2025-10-23 15:26:32,84,164,0,1013.732,64.475,82,118,9676,0,0,0.97,7.549
2025-10-23 15:26:34,84,166,0,1010.608,63.494,83,118,9794,0,0,0.982,6.536
2025-10-23 15:26:36,84,163,0,1014.963,64.95,81.5,118,9617,0,0,1.006,6.951
2025-10-23 15:26:38,84,167,0,1006.575,65.185,83.5,118,9853,0,0,0.898,6.395
2025-10-23 15:26:40,84,177,0,1016.22,64.215,88.5,118,10443,0,0,0.955,6.469
2025-10-23 15:26:42,84,163,0,1011.926,59.741,81.5,118,9617,0,0,0.89,6.141
2025-10-23 15:26:44,84,167,0,1005.85,60.125,83.5,118,9853,0,0,0.91,6.275
2025-10-23 15:26:46,84,85,0,1010.741,62.952,42.5,118,5015,0,0,0.906,6.435
2025-10-23 15:26:48,84,168,0,1007.095,63.463,84,118,9912,0,0,0.935,6.607
2025-10-23 15:26:50,84,174,0,993.218,62.294,87,118,10266,0,0,0.948,6.184
2025-10-23 15:26:52,84,164,0,1002.354,62.018,82,118,9676,0,0,0.848,6.445
