DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-10-23 08:50:16,9,17,0,1015.882,70.2,8.5,228,1938,0,0,1.176,13.118
2025-10-23 08:50:18,12,20,0,1016.2,55.442,10,228,2280,0,0,0.95,8.9
2025-10-23 08:50:20,12,24,0,1037.792,60.196,12,228,2736,0,0,1.167,9.25
2025-10-23 08:50:22,12,23,0,1008.957,74.797,11.5,228,2622,0,0,1,9.13
2025-10-23 08:50:24,12,24,0,1018.208,62.103,12,228,2736,0,0,0.917,9.333
2025-10-23 08:50:26,12,26,0,997.038,56.837,13,228,2964,0,0,0.846,8.115
2025-10-23 08:50:28,12,22,0,996.909,59.768,11,228,2508,0,0,0.955,8.909
2025-10-23 08:50:30,12,23,0,1010.304,64.56,11.5,228,2622,0,0,1.087,7.174
2025-10-23 08:50:32,12,26,0,996.231,72.879,13,228,2964,0,0,1,8.231
2025-10-23 08:50:34,12,24,0,1000.417,56.846,12,228,2736,0,0,0.917,7.583
2025-10-23 08:50:37,12,17,0,1003.882,63.325,8.5,228,1938,0,0,1,7.412
2025-10-23 08:50:39,15,23,0,1007.304,82.126,11.5,228,2622,0,0,0.87,42.652
2025-10-23 08:50:41,15,30,0,996.867,63.143,15,228,3420,0,0,0.867,7.533
2025-10-23 08:50:43,15,31,0,1020.065,68.198,15.5,228,3534,0,0,0.871,7.194
2025-10-23 08:50:45,15,30,0,998.433,59.963,15,228,3420,0,0,0.767,7.6
2025-10-23 08:50:47,15,30,0,1017.433,78.717,15,228,3420,0,0,1.033,7.867
2025-10-23 08:50:49,15,30,0,1013,66.961,15,228,3420,0,0,1,7.467
2025-10-23 08:50:51,15,28,0,1020.321,77.855,14,228,3192,0,0,1.143,10.286
2025-10-23 08:50:53,15,29,0,1006.379,69.185,14.5,228,3306,0,0,0.931,7.276
2025-10-23 08:50:55,15,31,0,1011.161,66.922,15.5,228,3534,0,0,0.903,7.645
2025-10-23 08:50:57,15,29,0,1023.345,58.306,14.5,228,3306,0,0,1.069,8.138
2025-10-23 08:50:59,18,30,0,1013.333,54.436,15,228,3420,0,0,0.933,7.433
2025-10-23 08:51:01,18,36,0,1024.75,64.174,18,228,4104,0,0,1.111,8
2025-10-23 08:51:03,18,36,0,1011.861,59.712,18,228,4104,0,0,1,6.778
2025-10-23 08:51:05,18,35,0,1004.829,68.853,17.5,228,3990,0,0,1,6.743
2025-10-23 08:51:07,18,36,0,1007.833,67.068,18,228,4104,0,0,1.083,7.75
2025-10-23 08:51:09,18,36,0,1012.944,57.316,18,228,4104,0,0,1.028,7.861
2025-10-23 08:51:11,18,26,0,1016.308,47.986,13,228,2964,0,0,0.923,7.115
2025-10-23 08:51:13,18,36,0,1004.194,58.906,18,228,4104,0,0,1.028,7.556
2025-10-23 08:51:15,18,36,0,999.333,65.091,18,228,4104,0,0,0.944,6.889
2025-10-23 08:51:17,18,36,0,1004.611,71.486,18,228,4104,0,0,0.917,6.389
2025-10-23 08:51:19,18,33,0,1038.061,44.679,16.5,228,3762,0,0,0.848,6.394
2025-10-23 08:51:21,21,42,0,1022.571,52.975,21,227.929,4786.5,0,0,0.714,6.31
2025-10-23 08:51:23,21,44,0,1015.25,77.611,22,228,5016,0,0,0.818,5.75
2025-10-23 08:51:25,21,39,0,1006.462,80.453,19.5,228,4446,0,0,0.872,6.256
2025-10-23 08:51:27,21,40,0,1004.5,57.022,20,228,4560,0,0,0.925,6.45
2025-10-23 08:51:29,21,42,0,1013.143,73.32,21,228,4788,0,0,0.905,6.952
2025-10-23 08:51:31,21,44,0,984.886,68.245,22,228,5016,0,0,0.773,5.886
2025-10-23 08:51:33,21,42,0,987.881,57.519,21,228,4788,0,0,0.762,6.381
2025-10-23 08:51:35,21,43,0,990.884,59.716,21.5,228,4902,0,0,0.837,6.279
2025-10-23 08:51:37,21,41,0,1008.902,63.961,20.5,228,4674,0,0,0.854,5.341
2025-10-23 08:51:39,21,42,0,1012.19,74.713,21,228,4788,0,0,0.905,6.881
2025-10-23 08:51:41,24,48,0,1017.75,62.781,24,228,5472,0,0,0.833,6.188
2025-10-23 08:51:43,24,33,0,1002.515,58.053,16.5,228,3762,0,0,0.788,5.818
2025-10-23 08:51:45,24,48,0,1014.229,61.695,24,228,5472,0,0,0.875,5.938
2025-10-23 08:51:47,24,49,0,1009.49,60.955,24.5,228,5586,0,0,0.898,6.143
2025-10-23 08:51:49,24,47,0,1007.894,66.622,23.5,228,5358,0,0,0.681,4.851
2025-10-23 08:51:51,24,46,0,990.957,65.216,23,228,5244,0,0,0.761,5.304
2025-10-23 08:51:53,24,47,0,1014.723,62.375,23.5,228,5358,0,0,0.936,6.085
2025-10-23 08:51:55,24,49,0,1000.816,66.384,24.5,228,5586,0,0,0.918,6.939
2025-10-23 08:51:57,24,49,0,998.776,61.608,24.5,228,5586,0,0,0.714,5.306
2025-10-23 08:51:59,24,47,0,992.894,50.373,23.5,228,5358,0,0,0.809,6.787
2025-10-23 08:52:01,27,52,0,1000.731,65.922,26,228,5928,0,0,0.808,6.231
2025-10-23 08:52:03,27,55,0,997.891,65.586,27.5,228,6270,0,0,0.727,5.691
2025-10-23 08:52:05,27,52,0,1009.827,65.509,26,228,5928,0,0,0.788,5.519
2025-10-23 08:52:07,27,54,0,1019.37,63.875,27,228,6156,0,0,0.759,5.852
2025-10-23 08:52:09,27,54,0,1007.981,72.927,27,228,6156,0,0,0.907,5.778
2025-10-23 08:52:11,27,53,0,1016.849,62.256,26.5,228,6042,0,0,0.811,6.604
2025-10-23 08:52:13,27,54,0,999.833,60.539,27,228,6156,0,0,0.722,5.352
2025-10-23 08:52:15,27,53,0,1014.019,64.743,26.5,228,6042,0,0,0.792,5.811
2025-10-23 08:52:17,27,38,0,1001.474,65.145,19,228,4332,0,0,0.921,5.605
2025-10-23 08:52:19,27,54,0,1016.185,66.353,27,227.944,6154.5,0,0,0.778,6.093
2025-10-23 08:52:21,30,58,0,1005.103,68.458,29,228,6612,0,0,0.81,5.552
2025-10-23 08:52:23,30,59,0,1000.695,67.526,29.5,228,6726,0,0,0.729,4.932
2025-10-23 08:52:25,30,60,0,1010.033,66.946,30,228,6840,0,0,0.767,5.233
2025-10-23 08:52:27,30,60,0,1003.133,57.475,30,228,6840,0,0,0.85,5.85
2025-10-23 08:52:29,30,61,0,1009.213,68.562,30.5,228,6954,0,0,0.754,4.77
2025-10-23 08:52:31,30,60,0,1018.633,63.332,30,228,6840,0,0,0.9,5.533
2025-10-23 08:52:33,30,60,0,1012.2,58.38,30,228,6840,0,0,0.783,5.767
2025-10-23 08:52:35,30,58,0,1018.862,69.98,29,228,6612,0,0,0.638,6.655
2025-10-23 08:52:37,30,61,0,998.984,60.542,30.5,228,6954,0,0,0.623,4.311
2025-10-23 08:52:39,30,58,0,1014.328,65.309,29,228,6612,0,0,0.81,5.586
2025-10-23 08:52:41,33,64,0,1001.688,73.689,32,228,7296,0,0,0.719,5.359
2025-10-23 08:52:43,33,66,0,997.03,55.743,33,228,7524,0,0,0.667,5.106
2025-10-23 08:52:45,33,65,0,1013.6,59.244,32.5,227.954,7408.5,0,0,0.785,5.262
2025-10-23 08:52:47,33,63,0,1013.175,64.416,31.5,228,7182,0,0,0.746,4.984
2025-10-23 08:52:50,33,46,0,1012.391,59.769,23,228,5244,0,0,0.717,5.37
2025-10-23 08:52:52,33,68,0,997.691,69.343,34,227.956,7750.5,0,0,0.809,5.897
2025-10-23 08:52:54,33,67,0,991.194,61.262,33.5,228,7638,0,0,0.687,5.075
2025-10-23 08:52:56,33,66,0,1001.182,64.09,33,228,7524,0,0,0.712,5.045
2025-10-23 08:52:58,33,63,0,1017.222,68.889,31.5,228,7182,0,0,0.825,6.492
2025-10-23 08:53:00,33,66,0,1009.152,71.047,33,228,7524,0,0,0.848,6.303
2025-10-23 08:53:02,36,67,0,1003.149,66.086,33.5,228,7638,0,0,0.627,4.776
2025-10-23 08:53:04,36,69,0,1023.188,69.603,34.5,228,7866,0,0,0.725,4.826
2025-10-23 08:53:06,36,74,0,1006.459,55.02,37,228,8436,0,0,0.716,5.23
2025-10-23 08:53:08,36,72,0,994.806,73.282,36,228,8208,0,0,0.778,5.361
2025-10-23 08:53:10,36,71,0,1008.085,62.169,35.5,228,8094,0,0,0.704,5.493
2025-10-23 08:53:12,36,72,0,1005.139,64.569,36,228,8208,0,0,0.806,6.167
2025-10-23 08:53:14,36,71,0,1025.085,69.056,35.5,228,8094,0,0,0.732,6.93
2025-10-23 08:53:16,36,72,0,1005.069,62.693,36,228,8208,0,0,0.861,7.111
2025-10-23 08:53:18,36,73,0,1000.945,60.776,36.5,228,8322,0,0,0.795,5.342
2025-10-23 08:53:20,36,70,0,1010.414,59.995,35,228,7980,0,0,0.8,4.829
2025-10-23 08:53:22,39,73,0,997.041,78.471,36.5,228,8322,0,0,0.767,5.699
2025-10-23 08:53:24,39,58,0,1001.655,62.545,29,228,6612,0,0,0.569,18.138
2025-10-23 08:53:26,39,75,0,1013.053,67.49,37.5,228,8550,0,0,0.653,4.44
2025-10-23 08:53:28,39,78,0,1012.872,69.208,39,227.923,8889,0,0,0.59,4.59
2025-10-23 08:53:30,39,74,0,1011.554,65.094,37,228,8436,0,0,0.635,5.568
2025-10-23 08:53:32,39,79,0,1003.949,66.193,39.5,228,9006,0,0,0.582,4.544
2025-10-23 08:53:34,39,79,0,1009.937,63.723,39.5,228,9006,0,0,0.506,4.203
2025-10-23 08:53:36,39,77,0,1001.104,60.88,38.5,227.961,8776.5,0,0,0.532,4.299
2025-10-23 08:53:38,39,76,0,1016.658,63.934,38,228,8664,0,0,0.645,4.526
2025-10-23 08:53:40,39,80,0,995.413,65.621,40,228,9120,0,0,0.537,4.625
2025-10-23 08:53:42,39,78,0,1002.718,62.875,39,228,8892,0,0,0.615,5.423
2025-10-23 08:53:44,42,83,0,994.265,59.498,41.5,227.964,9460.5,0,0,0.59,4.373
2025-10-23 08:53:46,42,81,0,1004.654,57.379,40.5,227.963,9232.5,0,0,0.667,5.296
2025-10-23 08:53:48,42,86,0,1011.674,72.925,43,228,9804,0,0,0.558,4.919
2025-10-23 08:53:50,42,84,0,1005.571,60.068,42,228,9576,0,0,0.619,4.69
2025-10-23 08:53:52,42,84,0,998.714,69.342,42,227.964,9574.5,0,0,0.548,3.905
2025-10-23 08:53:54,42,83,0,992.361,66.123,41.5,227.964,9460.5,0,0,0.566,5.048
2025-10-23 08:53:56,42,67,0,1008.478,74.912,33.5,228,7638,0,0,0.776,5.657
2025-10-23 08:53:58,42,82,0,999.305,61.067,41,228,9348,0,0,0.585,4.22
2025-10-23 08:54:00,42,83,0,1006.639,72.059,41.5,228,9462,0,0,0.602,4.325
2025-10-23 08:54:02,42,84,0,1001.655,65.686,42,228,9576,0,0,0.738,4.786
2025-10-23 08:54:04,45,86,0,1020.093,58.692,43,228,9804,0,0,0.686,4.93
2025-10-23 08:54:06,45,89,0,1006.787,61.191,44.5,228,10146,0,0,0.787,5.079
2025-10-23 08:54:08,45,91,0,1000.538,66.425,45.5,228,10374,0,0,0.593,4.418
2025-10-23 08:54:10,45,91,0,996.945,63.822,45.5,228,10374,0,0,0.736,5.33
2025-10-23 08:54:12,45,90,0,999.811,56.167,45,228,10260,0,0,0.533,4.333
2025-10-23 08:54:14,45,89,0,1002.775,63.63,44.5,228,10146,0,0,0.562,4.09
2025-10-23 08:54:16,45,89,0,1000.393,67.571,44.5,228,10146,0,0,0.562,3.876
2025-10-23 08:54:18,45,89,0,1002.427,61.429,44.5,227.966,10144.5,0,0,0.629,4.202
2025-10-23 08:54:20,45,92,0,1003.522,60.832,46,228,10488,0,0,0.609,3.717
2025-10-23 08:54:22,45,92,0,1002.098,60.642,46,228,10488,0,0,0.587,3.707
2025-10-23 08:54:24,48,89,0,1007.112,63.471,44.5,228,10146,0,0,0.483,3.191
2025-10-23 08:54:26,48,97,0,1003.577,72.41,48.5,228,11058,0,0,0.588,3.979
2025-10-23 08:54:28,48,95,0,1005.537,64.923,47.5,228,10830,0,0,0.642,3.884
2025-10-23 08:54:30,48,73,0,1002.849,70.12,36.5,228,8322,0,0,0.74,16.055
2025-10-23 08:54:32,48,96,0,1011.031,75.014,48,228,10944,0,0,0.604,4.198
2025-10-23 08:54:34,48,92,0,996.196,69.413,46,227.967,10486.5,0,0,0.511,3.467
2025-10-23 08:54:36,48,97,0,996.113,68.168,48.5,227.969,11056.5,0,0,0.649,4.258
2025-10-23 08:54:38,48,97,0,1004.433,70.09,48.5,228,11058,0,0,0.598,3.485
2025-10-23 08:54:40,48,96,0,997.865,61.488,48,228,10944,0,0,0.51,2.948
2025-10-23 08:54:42,48,96,0,1003.135,71.19,48,227.969,10942.5,0,0,0.594,4.302
2025-10-23 08:54:45,51,101,0,994.109,67.543,50.5,227.97,11512.5,0,0,0.604,4.386
2025-10-23 08:54:47,51,102,0,1007.206,51.083,51,228,11628,0,0,0.618,4.382
2025-10-23 08:54:49,51,101,0,993.069,62.678,50.5,228,11514,0,0,0.584,3.98
2025-10-23 08:54:51,51,102,0,1006.49,59.374,51,228,11628,0,0,0.549,4.196
2025-10-23 08:54:53,51,100,0,1014.12,69.421,50,228,11400,0,0,0.49,4.15
2025-10-23 08:54:55,51,103,0,1010.146,64.394,51.5,228,11742,0,0,0.68,4.689
2025-10-23 08:54:57,51,101,0,1007.95,65.654,50.5,228,11514,0,0,0.535,3.495
2025-10-23 08:54:59,51,101,0,1011.752,63.484,50.5,228,11514,0,0,0.584,3.535
2025-10-23 08:55:01,51,100,0,1000.62,59.945,50,228,11400,0,0,0.62,4.71
2025-10-23 08:55:03,51,75,0,1002.413,56.904,37.5,228,8550,0,0,0.613,3.707
2025-10-23 08:55:05,54,103,0,1001.447,65.591,51.5,227.971,11740.5,0,0,0.66,4.32
2025-10-23 08:55:07,54,109,0,1006.826,71.311,54.5,228,12426,0,0,0.55,3.862
2025-10-23 08:55:09,54,109,0,993.156,68.706,54.5,228,12426,0,0,0.688,4.092
2025-10-23 08:55:11,54,105,0,1011.848,66.179,52.5,228,11970,0,0,0.61,4
2025-10-23 08:55:13,54,106,0,1003.094,61.882,53,228,12084,0,0,0.604,3.858
2025-10-23 08:55:15,54,108,0,1002.657,71.445,54,228,12312,0,0,0.574,3.657
2025-10-23 08:55:17,54,107,0,1002.411,73.562,53.5,228,12198,0,0,0.701,4.449
2025-10-23 08:55:19,54,108,0,1004.657,64.606,54,228,12312,0,0,0.583,3.519
2025-10-23 08:55:21,54,109,0,998.67,56.488,54.5,228,12426,0,0,0.56,3.606
2025-10-23 08:55:23,54,108,0,996.046,64.331,54,227.972,12310.5,0,0,0.593,4.38
2025-10-23 08:55:25,57,111,0,998.018,70.535,55.5,228,12654,0,0,0.45,3.748
2025-10-23 08:55:27,57,113,0,999.593,72.397,56.5,228,12882,0,0,0.54,3.372
2025-10-23 08:55:29,57,114,0,1010.079,61.322,57,228,12996,0,0,0.596,4.289
2025-10-23 08:55:31,57,114,0,1001.974,67.421,57,228,12996,0,0,0.614,4.035
2025-10-23 08:55:33,57,112,0,994.946,65.562,56,228,12768,0,0,0.589,4.482
2025-10-23 08:55:35,57,113,0,1001.451,55.979,56.5,228,12882,0,0,0.566,4.372
2025-10-23 08:55:37,57,56,0,1016.786,75.926,28,228,6384,0,0,0.643,5.232
2025-10-23 08:55:39,57,114,0,1016.035,62.164,57,228,12996,0,0,0.667,4.57
2025-10-23 08:55:41,57,114,0,1021.746,71.208,57,228,12996,0,0,0.579,4.044
2025-10-23 08:55:43,57,115,0,1001.887,61.207,57.5,228,13110,0,0,0.678,4.991
2025-10-23 08:55:45,57,112,0,1003.607,63.945,56,228,12768,0,0,0.527,3.375
2025-10-23 08:55:47,60,120,0,996.717,61.129,60,228,13680,0,0,0.425,3.292
2025-10-23 08:55:49,60,121,0,994.421,63.387,60.5,228,13794,0,0,0.545,3.463
2025-10-23 08:55:51,60,120,0,1002.5,59.508,60,228,13680,0,0,0.658,4.242
2025-10-23 08:55:53,60,118,0,1009.432,63.505,59,228,13452,0,0,0.644,4.229
2025-10-23 08:55:55,60,120,0,1005.025,63.246,60,228,13680,0,0,0.667,4.975
2025-10-23 08:55:57,60,118,0,1007.992,56.791,59,228,13452,0,0,0.576,3.983
2025-10-23 08:55:59,60,116,0,1005.345,67.97,58,228,13224,0,0,0.569,4.457
2025-10-23 08:56:01,60,118,0,1017.729,62.556,59,228,13452,0,0,0.508,4.331
2025-10-23 08:56:03,60,123,0,1005.016,63.568,61.5,227.976,14020.5,0,0,0.545,4.504
2025-10-23 08:56:05,60,118,0,1001.805,62.102,59,228,13452,0,0,0.593,4.161
2025-10-23 08:56:07,63,122,0,1009.303,75.015,61,228,13908,0,0,0.426,3.221
2025-10-23 08:56:10,63,126,0,1001.079,74.973,63,228,14364,0,0,0.627,4.651
2025-10-23 08:56:12,63,126,0,1003.206,63.993,63,228,14364,0,0,0.595,4.024
2025-10-23 08:56:14,63,125,0,1002.496,68.002,62.5,228,14250,0,0,0.568,4.24
2025-10-23 08:56:16,63,129,0,995.76,64.042,64.5,227.977,14704.5,0,0,0.643,4.434
2025-10-23 08:56:18,63,125,0,1007.952,66.925,62.5,227.976,14248.5,0,0,0.624,4.744
2025-10-23 08:56:20,63,125,0,1012.76,65.173,62.5,227.976,14248.5,0,0,0.448,2.96
2025-10-23 08:56:22,63,124,0,989.476,64.2,62,228,14136,0,0,0.532,3.839
2025-10-23 08:56:24,63,128,0,1008.102,66.41,64,228,14592,0,0,0.594,3.836
2025-10-23 08:56:26,63,128,0,1009.523,62.173,64,228,14592,0,0,0.547,3.812
2025-10-23 08:56:28,66,124,0,1005.056,66.861,62,228,14136,0,0,0.597,4.863
2025-10-23 08:56:30,66,131,0,1019.061,70.205,65.5,227.977,14932.5,0,0,0.466,3.542
2025-10-23 08:56:32,66,134,0,991.172,63.57,67,228,15276,0,0,0.448,3.291
2025-10-23 08:56:34,66,133,0,1008.173,65.551,66.5,228,15162,0,0,0.609,3.842
2025-10-23 08:56:36,66,131,0,1008.641,65.056,65.5,228,14934,0,0,0.496,3.397
2025-10-23 08:56:38,66,129,0,1000.264,59.804,64.5,228,14706,0,0,0.457,3.419
2025-10-23 08:56:40,66,132,0,997.667,62.8,66,228,15048,0,0,0.553,3.773
2025-10-23 08:56:42,66,129,0,1004.822,63.228,64.5,228,14706,0,0,0.55,3.822
2025-10-23 08:56:44,66,66,0,1014.136,51.833,33,228,7524,0,0,0.636,20.833
2025-10-23 08:56:46,66,131,0,1007.267,63.795,65.5,228,14934,0,0,0.588,4.26
2025-10-23 08:56:48,69,132,0,1014.576,66.718,66,228,15048,0,0,0.53,3.409
2025-10-23 08:56:50,69,133,0,1015.835,62.847,66.5,228,15162,0,0,0.586,4.083
2025-10-23 08:56:52,69,138,0,1003.79,70.852,69,228,15732,0,0,0.543,4.007
2025-10-23 08:56:54,69,139,0,1002.885,63.135,69.5,228,15846,0,0,0.619,5.007
2025-10-23 08:56:56,69,133,0,1013.789,67.819,66.5,228,15162,0,0,0.466,3.429
2025-10-23 08:56:58,69,139,0,997.129,63.514,69.5,228,15846,0,0,0.655,4.511
2025-10-23 08:57:00,69,138,0,1002.681,70.208,69,228,15732,0,0,0.623,4.413
2025-10-23 08:57:02,69,141,0,995.156,65.199,70.5,228,16074,0,0,0.532,3.716
2025-10-23 08:57:04,69,137,0,1004.577,65.978,68.5,228,15618,0,0,0.606,3.942
2025-10-23 08:57:06,69,136,0,988.272,62.488,68,228,15504,0,0,0.485,3.801
2025-10-23 08:57:08,72,139,0,1011.432,68.759,69.5,228,15846,0,0,0.604,4.871
2025-10-23 08:57:10,72,146,0,1008.185,57.633,73,228,16644,0,0,0.562,4.322
2025-10-23 08:57:12,72,144,0,1004.875,56.842,72,228,16416,0,0,0.542,4.049
2025-10-23 08:57:14,72,141,0,1007.241,70.54,70.5,228,16074,0,0,0.624,4.213
2025-10-23 08:57:17,72,144,0,1009.278,72.638,72,228,16416,0,0,0.549,4.083
2025-10-23 08:57:19,72,144,0,1010.583,62.929,72,228,16416,0,0,0.486,3.632
2025-10-23 08:57:21,72,144,0,1011.326,62.037,72,228,16416,0,0,0.556,3.979
2025-10-23 08:57:23,72,140,0,1002.479,59.709,70,228,15960,0,0,0.636,4.6
2025-10-23 08:57:25,72,146,0,999.747,63.847,73,228,16644,0,0,0.596,4.418
2025-10-23 08:57:27,72,142,0,1002.535,66.986,71,228,16188,0,0,0.514,3.655
2025-10-23 08:57:29,75,144,0,999.757,60.475,72,228,16416,0,0,0.451,3.215
2025-10-23 08:57:31,75,146,0,1009.445,64.821,73,228,16644,0,0,0.473,3.966
2025-10-23 08:57:33,75,149,0,1012.376,69.064,74.5,228,16986,0,0,0.49,3.617
2025-10-23 08:57:35,75,154,0,1006.24,61.096,77,228,17556,0,0,0.539,3.935
2025-10-23 08:57:37,75,148,0,1007.973,69.312,74,228,16872,0,0,0.493,3.399
2025-10-23 08:57:39,75,150,0,1003.593,66.332,75,228,17100,0,0,0.527,3.867
2025-10-23 08:57:41,75,149,0,997.993,66.631,74.5,228,16986,0,0,0.544,4
2025-10-23 08:57:43,75,148,0,1003.277,64.439,74,228,16872,0,0,0.615,4.304
2025-10-23 08:57:45,75,151,0,1003.079,59.069,75.5,228,17214,0,0,0.483,3.728
2025-10-23 08:57:47,75,148,0,1002.635,62.389,74,228,16872,0,0,0.662,4.791
2025-10-23 08:57:49,78,149,0,1008.101,69.165,74.5,228,16986,0,0,0.51,3.839
2025-10-23 08:57:51,78,77,0,1010.364,69.028,38.5,228,8778,0,0,0.532,3.052
2025-10-23 08:57:53,78,152,0,1003.283,67.787,76,228,17328,0,0,0.579,4.724
2025-10-23 08:57:55,78,157,0,1007.217,62.794,78.5,228,17898,0,0,0.465,3.637
2025-10-23 08:57:57,78,156,0,1013.186,62.451,78,228,17784,0,0,0.513,3.218
2025-10-23 08:57:59,78,151,0,1003.841,63.919,75.5,228,17214,0,0,0.497,3.775
2025-10-23 08:58:01,78,153,0,1017.275,58.666,76.5,228,17442,0,0,0.549,5.078
2025-10-23 08:58:03,78,162,0,998.247,64.165,81,227.963,18465,0,0,0.475,3.58
2025-10-23 08:58:05,78,155,0,1008.426,62.514,77.5,228,17670,0,0,0.555,4.716
2025-10-23 08:58:07,78,151,0,1016.265,68.142,75.5,227.98,17212.5,0,0,0.603,4.656
2025-10-23 08:58:09,78,154,0,1011.89,65.16,77,227.981,17554.5,0,0,0.513,4.006
2025-10-23 08:58:11,81,159,0,1013.176,60.512,79.5,228,18126,0,0,0.522,3.83
2025-10-23 08:58:13,81,163,0,1009.184,69.473,81.5,228,18582,0,0,0.448,3.252
2025-10-23 08:58:15,81,166,0,1002.458,58.065,83,228,18924,0,0,0.627,4.44
2025-10-23 08:58:17,81,158,0,999.715,71.749,79,228,18012,0,0,0.456,3.354
2025-10-23 08:58:19,81,162,0,1004.333,68.631,81,228,18468,0,0,0.519,3.914
2025-10-23 08:58:21,81,159,0,1006.673,63.935,79.5,228,18126,0,0,0.484,3.686
2025-10-23 08:58:24,81,162,0,1004.191,65.122,81,228,18468,0,0,0.401,3.698
2025-10-23 08:58:26,81,157,0,1009.777,69.536,78.5,227.981,17896.5,0,0,0.414,3.745
2025-10-23 08:58:28,81,158,0,1006.741,64.935,79,227.981,18010.5,0,0,0.487,4.386
2025-10-23 08:58:30,82,168,0,995.774,70.599,84,228,19152,0,0,0.452,3.667
2025-10-23 08:58:32,84,165,0,1012.424,66.953,82.5,227.982,18808.5,0,0,0.491,3.455
2025-10-23 08:58:34,84,168,0,1006.387,63.681,84,228,19152,0,0,0.518,3.72
2025-10-23 08:58:36,84,166,0,1006.928,53.751,83,228,18924,0,0,0.512,3.476
2025-10-23 08:58:38,84,162,0,1009.574,71.463,81,228,18468,0,0,0.42,3.086
2025-10-23 08:58:40,84,169,0,1007.899,63.865,84.5,228,19266,0,0,0.456,3.024
2025-10-23 08:58:42,84,169,0,996.473,69.097,84.5,228,19266,0,0,0.462,3.213
2025-10-23 08:58:44,84,165,0,1008.509,64.365,82.5,228,18810,0,0,0.503,4.255
2025-10-23 08:58:46,84,173,0,1002.52,68.479,86.5,228,19722,0,0,0.561,4.416
2025-10-23 08:58:48,84,168,0,999.994,71.982,84,228,19152,0,0,0.518,3.81
2025-10-23 08:58:50,84,164,0,1013.677,68.937,82,228,18696,0,0,0.518,3.226
2025-10-23 08:58:52,87,167,0,1014.874,65.13,83.5,227.982,19036.5,0,0,0.527,4.389
2025-10-23 08:58:54,87,178,0,1003.382,60.936,89,228,20292,0,0,0.522,4.152
2025-10-23 08:58:56,87,177,0,1002.017,67.965,88.5,228,20178,0,0,0.395,3.537
